5.235987755982988157e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.239478414486977709e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.242969072990966151e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.246459731494954593e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.249950389998943034e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.253441048502932587e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.256931707006921028e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.260422365510909470e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.263913024014897912e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.267403682518886354e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.270894341022874796e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.274384999526863238e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.277875658030852790e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.281366316534841232e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.284856975038829674e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.288347633542818116e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.291838292046807668e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.295328950550796110e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.298819609054784552e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.302310267558772994e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.305800926062761436e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.309291584566750988e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.312782243070739430e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.316272901574727872e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.319763560078716313e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.323254218582704755e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.326744877086693197e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.330235535590682749e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.333726194094671191e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.337216852598659633e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.340707511102649185e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.344198169606637627e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.347688828110626069e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.351179486614614511e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.354670145118602953e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.358160803622591395e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.361651462126579837e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.365142120630569389e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.368632779134557831e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.372123437638546273e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.375614096142534715e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.379104754646524267e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.382595413150512709e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.386086071654501151e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.389576730158489593e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.393067388662479145e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.396558047166467587e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.400048705670456028e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.403539364174444470e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.407030022678432912e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.410520681182421354e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.414011339686409796e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.417501998190398238e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.420992656694387790e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.424483315198376232e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.427973973702364674e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.431464632206354226e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.434955290710342668e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.438445949214331110e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.441936607718319552e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.445427266222307994e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.448917924726297546e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.452408583230285988e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.455899241734274430e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.459389900238262872e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.462880558742251313e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.466371217246239755e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.469861875750229308e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.473352534254217749e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.476843192758206191e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.480333851262194633e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.483824509766184185e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.487315168270172627e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.490805826774161069e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.494296485278149511e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.497787143782137953e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.501277802286126395e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.504768460790115947e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.508259119294104389e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.511749777798092831e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.515240436302081273e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.518731094806069715e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.522221753310059267e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.525712411814047709e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.529203070318036151e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.532693728822025703e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.536184387326014145e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.539675045830002587e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.543165704333991028e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.546656362837979470e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.550147021341967912e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.553637679845956354e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.557128338349944796e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.560618996853934348e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.564109655357922790e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.567600313861911232e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.571090972365899674e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.574581630869889226e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.578072289373877668e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.581562947877866110e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.585053606381854552e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.588544264885844104e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.592034923389831436e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.595525581893820988e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.599016240397809430e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.602506898901797872e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.605997557405787424e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.609488215909774755e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.612978874413764308e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.616469532917752749e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.619960191421741191e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.623450849925729633e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.626941508429719185e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.630432166933707627e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.633922825437696069e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.637413483941685621e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.640904142445672953e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.644394800949662505e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.647885459453649837e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.651376117957639389e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.654866776461627831e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.658357434965616273e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.661848093469605825e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.665338751973594267e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.668829410477582709e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.672320068981571151e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.675810727485560703e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.679301385989548034e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.682792044493537587e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.686282702997524918e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.689773361501514470e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.693264020005504022e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.696754678509491354e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.700245337013480906e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.703735995517469348e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.707226654021457790e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.710717312525446232e-01,1.308996938995747206e+00,3.300000000000000155e-01
5.714207971029435784e-01,1.308996938995747206e+00,3.300000000000000155e-01
